Crash Number,City/Town Name,Crash Date,Crash Time,Crash Severity,Number of Vehicles,Total Nonfatal Injuries,Total Fatal Injuries,Manner of Collision,Vehicle Action Prior to Crash,Vehicle Travel Directions,Most Harmful Events,Vehicle Configuration,Road Surface Condition,Ambient Light,Weather Condition,At Roadway Intersection,Distance from Nearest Roadway Intersection,Distance from Nearest Milemarker,Distance from Nearest Exit,Distance from Nearest Landmark,Non Motorist Type,X Coordinate,Y Coordinate
4020113,BOSTON,15-Nov-2014,2:07 AM,Property damage only (none injured),2,0,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Eastbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear/Clear,LONGWOOD AVENUE / BROOKLINE AVENUE,,,,,,232362.5349,898788.3046
4125316,BOSTON,15-Nov-2014,2:31 AM,Fatal injury,1,1,1,Single vehicle crash,V1: Travelling straight ahead,V1:Northbound ,V1: Collision with tree ,V1: Passenger car,Dry,Dark - lighted roadway,Clear,,ENNEKING PARKWAY / SMITH FIELD ROAD,,,,,230079.5939,889809.25
3984210,BOSTON (DORCHESTER),15-Nov-2014,3:17 AM,Not Reported,3,0,0,Rear-end,V1: Parked / V2:Parked / V3:Parked,V1:Not reported / V2:Not reported / V3:Not reported ,V1: Not reported / V2: Not reported / V3: Not reported ,"V1: Passenger car / V2:Passenger car / V3:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear,EAST COTTAGE STREET / CHASE STREET,,,,,,236303.703,896580.6251
3975920,BOSTON,15-Nov-2014,3:35 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Southbound ,V1: Collision with median barrier ,V1: Passenger car,"Water (standing, moving)",Dark - lighted roadway,Clear,,Rte 93 S / UNKNOWN,,Exit 15 on Rte 93 S,,,236629.6253,897168.5001
3975921,BOSTON,15-Nov-2014,5:25 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Southbound ,V1: Collision with median barrier ,V1: Passenger car,Ice,Dark - lighted roadway,Clear,,Rte 93 S / UNKNOWN,,Exit 15 on Rte 93 S,,,236629.6253,897168.5001
3975843,BOSTON,15-Nov-2014,6:00 AM,Property damage only (none injured),2,0,0,Angle,V1: Turning left / V2:Travelling straight ahead,V1:Westbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dawn,Clear,MASSACHUSETTS AVENUE CONNECTOR / FRONTAGE ROAD,,,,FRONTAGE RD N AT MASS AVE CON.,,235865.0173,898419.1854
3976309,BOSTON,15-Nov-2014,7:15 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Daylight,Clear,TRUMAN HIGHWAY / DANA AVENUE,,,,,,231159.8028,888909.0317
3975945,BOSTON,15-Nov-2014,10:40 AM,Property damage only (none injured),2,0,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Eastbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Not Reported,,VETERANS OF FOREIGN WARS PARKWAY Rte UNKNOW / BAKER STREET,,,,,227086.7657,893107.1877
3975326,BOSTON,15-Nov-2014,11:45 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,Rte 93 N,,Exit 11 on Rte 93,,,237094.7253,891674.8051
3975174,BOSTON,15-Nov-2014,2:55 PM,Property damage only (none injured),3,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic / V3:Travelling straight ahead,V1:Eastbound / V2:Eastbound / V3:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car / V3:Passenger car",Dry,Daylight,Clear,,STORROW DRIVE / CHARLESGATE WEST,,,BOWKER OVERPASS,,232901.9121,900121.3858
3973091,BOSTON,15-Nov-2014,3:14 PM,Non-fatal injury,2,1,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dusk,Clear,,FRONTAGE ROAD / HAUL ROAD,,,,,235927.5599,898290.5998
4034491,BOSTON (ROSLINDALE),15-Nov-2014,3:32 PM,Property damage only (none injured),2,0,0,Not reported,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Southbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Unknown ,V1: Passenger car / V2:Passenger car,Not reported,Not reported,Not Reported, HILBURN STREET / WHITFORD STREET,,,,,,230870.0625,892060.7501
3974098,BOSTON,15-Nov-2014,3:45 PM,Property damage only (none injured),3,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic / V3:Travelling straight ahead,V1:Westbound / V2:Westbound / V3:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car / V3:Passenger car,Dry,Daylight,Clear,,STORROW DRIVE Rte 28 S / EMBANKMENT ROAD Rte 28 S,,,STORROW DR AT ARLNGTON,,235198.2308,900898.7009
3980668,BOSTON,15-Nov-2014,4:30 PM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Eastbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dusk,Clear,,Rte 90 E,Rte 90  E Milemarker 131.0,,,,231330.8595,900740.9169
3984153,BOSTON (DORCHESTER),15-Nov-2014,11:54 PM,Not Reported,6,0,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Parked / V3:Parked / V4:Parked / V5:Not reported / V6:Parked,V1:Northbound / V2:Not reported / V3:Not reported / V4:Not reported / V5:Not reported / V6:Not reported ,V1: Not reported / V2: Not reported / V3: Not reported / V4: Not reported / V5: Not reported / V6: Not reported ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Unknown vehicle configuration / V3:Unknown vehicle configuration / V4:Unknown vehicle configuration / V5:Unknown vehicle configuration / V6:Unknown vehicle configuration",Dry,Dark - lighted roadway,Cloudy/Cloudy,BOWDOIN STREET / CORONA STREET,,,,,,235290.0469,894555
3976513,BOSTON,16-Nov-2014,3:02 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Eastbound ,V1: Collision with curb ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear,,EMBANKMENT ROAD / PINCKNEY STREET,,,,"P4:Other non-motorist (wheelchair, etc.)",235232.9129,901006.8928
3976548,BOSTON,16-Nov-2014,4:10 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Turning right,V1:Westbound ,V1: Collision with tree ,V1: Passenger car,Dry,Dark - lighted roadway,Not Reported,,ENNEKING PARKWAY Rte UNKNOW,,,,,,
3975938,BOSTON,16-Nov-2014,5:55 AM,Non-fatal injury,1,2,0,Single vehicle crash,V1: Travelling straight ahead,V1:Westbound ,V1: Collision with tree ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dawn,Not Reported,,VETERANS OF FOREIGN WARS PARKWAY Rte UNKNOW / WEST ROXBURY VFW PARKWAY ROTARY,,,,,229244.3438,894033.7502
3975939,BOSTON,16-Nov-2014,12:05 PM,Property damage only (none injured),2,0,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Southbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Not Reported,,MORTON STREET Rte UNKNOW / HARVARD STREET,,,,,233493.5311,893100.9999
3976519,BOSTON,16-Nov-2014,5:35 PM,Non-fatal injury,2,1,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Not reported ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Dark - lighted roadway,Not Reported,,Rte 93,,Exit 15 on Rte 93,,,236629.6253,897168.5001
3982664,BOSTON,16-Nov-2014,5:35 PM,Non-fatal injury,4,2,0,Rear-end,V1: Travelling straight ahead / V2:Travelling straight ahead / V3:Travelling straight ahead / V4:Travelling straight ahead,V1:Southbound / V2:Southbound / V3:Southbound / V4:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic / V4: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car / V3:Passenger car / V4:Passenger car",Dry,Dark - lighted roadway,Not Reported,,Rte 93 S / UNKNOWN,,Exit 15 on Rte 93 S,,,236629.6253,897168.5001
3975844,BOSTON,16-Nov-2014,9:42 PM,Property damage only (none injured),3,0,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Slowing or stopped in traffic / V3:Slowing or stopped in traffic,V1:Northbound / V2:Northbound / V3:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V3:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear,,Rte 93 N / UNKNOWN,,Exit 28 on Rte 93 N,,,234953.5188,903173.3157
3980730,BOSTON,16-Nov-2014,10:26 PM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Westbound ,V1: Collision with highway traffic sign post ,V1: Passenger car,Dry,Dark - lighted roadway,Clear,NEPONSET VALLEY PARKWAY / TRUMAN HIGHWAY,,,,,,230941.0155,887276.4376
3984156,BOSTON,17-Nov-2014,2:38 AM,Not Reported,2,0,0,Rear-end,V1: Not reported / V2:Not reported,V1:Not reported / V2:Not reported ,V1: Not reported / V2: Not reported ,V1: Unknown vehicle configuration / V2:Unknown vehicle configuration,Wet,Dark - lighted roadway,"Rain/Sleet, hail (freezing rain or drizzle)",MASSACHUSETTS AVENUE / MELNEA CASS BOULEVARD,,,,,,235266.4401,898096.4559
3979985,BOSTON,17-Nov-2014,3:12 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Southbound ,V1: Collision with median barrier ,V1: Passenger car,Wet,Dark - lighted roadway,Rain,,RAMP-RTS 93 SB/3 SB TO CALLAHAN TUNNEL,,Exit 24 on Rte 93 S,,,236631.6266,901340.5895
3976520,BOSTON,17-Nov-2014,5:47 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Wet,Dark - lighted roadway,Rain,GENERAL CASIMIR PULASKI SKYWAY Rte I93 N / RAMP-RTS 93 NB/3 NB TO COLUMBIA RD,,,,,,236972.3791,896472.9643
3975846,BOSTON,17-Nov-2014,7:47 AM,Property damage only (none injured),2,0,0,Head-on,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Wet,Daylight,Rain,,Rte 93 N / UNKNOWN,,Exit 20 on Rte 93 N,,,235935.6734,898219.8317
3975845,BOSTON,17-Nov-2014,7:57 AM,Non-fatal injury,2,1,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,,Rte 93 N / UNKNOWN,,Exit 27 on Rte 93 N,,,235655.07,902467.5364
3975847,BOSTON,17-Nov-2014,8:20 AM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Wet,Dark - lighted roadway,Rain,,Rte 93 N / UNKNOWN,,Exit 23 on Rte 93 N,,,236957.4837,900943.9828
3976966,BOSTON,17-Nov-2014,9:01 AM,Non-fatal injury,5,1,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic / V3:Slowing or stopped in traffic / V4:Travelling straight ahead / V5:Slowing or stopped in traffic,V1:Northbound / V2:Northbound / V3:Northbound / V4:Northbound / V5:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with moped / V3: Collision with motor vehicle in traffic / V4: Collision with motor vehicle in traffic / V5: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Passenger car / V3:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V4:Single-unit truck (2-axle, 6-tire) / V5:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Wet,Daylight,Rain,,Rte 93 N,Rte 93  N Milemarker 16.9,,,,236742.6233,900426.5825
3976544,BOSTON,17-Nov-2014,9:32 AM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Turning right / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Wet,Daylight,Rain,,JOHN F FITZGERALD EXPRESSWAY Rte 93 N / RAMP-RTS 93 NB/3 NB TO MORRISSEY BLVD,,,RAMP FROM 93 NB TO EXIT #14,,237269.8734,894456.363
4013182,BOSTON (JAMAICA PLAIN),17-Nov-2014,10:54 AM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Travelling straight ahead,V1:Northbound ,V1: Collision with unknown movable object ,V1: Passenger car,Wet,Daylight,Rain/Rain,HYDE PARK AVENUE / ELDRIDGE ROAD,,,,,,231525.8219,893621.4438
3975940,BOSTON,17-Nov-2014,11:28 AM,Non-fatal injury,2,1,0,Angle,V1: Turning left / V2:Travelling straight ahead,V1:Westbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Wet,Daylight,Rain,,MORTON STREET Rte UNKNOW / WEST SELDEN STREET,,,,,234424.4024,892301.6634
4020117,BOSTON,17-Nov-2014,11:32 AM,Non-fatal injury,1,1,0,Unknown,V1: Not reported,V1:Not reported ,V1: Not reported ,V1: Not reported,Wet,Daylight,Rain,JOSLIN PLACE / BROOKLINE AVENUE,,,,,P2:Pedestrian,232295.5704,898702.3362
3975941,BOSTON,17-Nov-2014,1:08 PM,Non-fatal injury,2,3,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Wet,Daylight,Cloudy/Rain,,MORTON STREET Rte UNKNOW / WELLINGTON HILL STREET,,,,,233583.8197,892800.7396
3981108,BOSTON,17-Nov-2014,2:00 PM,Non-fatal injury,2,2,0,Head-on,V1: Turning left / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Wet,Daylight,Rain/Rain,ARLINGTON STREET / PIEDMONT STREET,,,,,,235452.2808,899996.3625
3976948,BOSTON,17-Nov-2014,2:00 PM,Property damage only (none injured),2,0,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Bus (seats for more than 15 people, including driver)",Wet,Daylight,Cloudy/Rain,,LEVERETT CIRCLE / EMBANKMENT ROAD Rte 28 S,,,LEVERETT CIRCLE,,235580.8195,901869.5196
3976589,BOSTON,17-Nov-2014,4:45 PM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Changing lanes,V1:Westbound ,V1: Collision with median barrier ,V1: Passenger car,Dry,Dark - lighted roadway,Clear,,MASSACHUSETTS TURNPIKE Rte 90 W / RAMP-RTS 90 WB/1A SB TO RT 93/CONGRESS S Rte 1A S,,,TWT,,238762.0356,900298.9328
3976514,BOSTON,17-Nov-2014,5:44 PM,Property damage only (none injured),3,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic / V3:Travelling straight ahead,V1:Westbound / V2:Westbound / V3:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car / V3:Passenger car,Wet,Dark - lighted roadway,Cloudy/Rain,,STORROW DRIVE / RAMP-STORROW DR WB TO RT 2A WB,,,FAIRFIELD STREET FOOTBRIDGE,,234245.7913,900368.0057
4034492,BOSTON,17-Nov-2014,6:10 PM,Non-fatal injury,2,1,0,Not reported,V1: Travelling straight ahead / V2:Parked,V1:Westbound / V2:Not reported ,V1: Collision with parked motor vehicle / V2: Collision with parked motor vehicle ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Not reported,Not reported,Not Reported,,150 GROVE STREET,,,,,228209.1237,890498.0841
4028134,BOSTON (HYDE PARK),17-Nov-2014,8:13 PM,Non-fatal injury,2,5,0,Angle,V1: Entering traffic lane / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Wet,Dark - lighted roadway,Rain,,961 HYDE PARK AVENUE,,,,,231270.145,890778.282
3976590,BOSTON,17-Nov-2014,8:20 PM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Turning right,V1:Westbound ,V1: Collision with median barrier ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear,RAMP-RT 90 EB TO RTS 93 NB/3 NB / RAMP-RTS 90 WB/1A SB TO RTS 93 NB/3 NB / RAMP-RTS 90/1A SB TO RTS 93 NB/3 NB,,,Exit 25 RAM on Rte 90 W,,,236547.9413,900082.3841
3975848,BOSTON,17-Nov-2014,8:41 PM,Non-fatal injury,1,2,0,Single vehicle crash,V1: Travelling straight ahead,V1:Southbound ,V1: Collision with median barrier ,V1: Passenger car,Wet,Dark - lighted roadway,Clear,,Rte 93 S / UNKNOWN,,Exit 20 on Rte 93 S,,,236954.209,900826.9442
3979999,BOSTON,17-Nov-2014,11:28 PM,Non-fatal injury,3,1,0,Head-on,V1: Turning left / V2:Travelling straight ahead / V3:Travelling straight ahead,V1:Southbound / V2:Southbound / V3:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Other ,V1: Passenger car / V2:Passenger car / V3:Passenger car,Wet,Dark - lighted roadway,Rain,,JAMAICAWAY Rte UNKNOW / PERKINS STREET,,,,,231606.1562,896796.9999
3983216,BOSTON,18-Nov-2014,7:28 AM,Property damage only (none injured),2,0,0,Angle,V1: Turning left / V2:Travelling straight ahead,V1:Northbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,NEPONSET AVENUE / GALLIVAN BOULEVARD,,,,,,237735.2263,892889.9254
