Crash Number,City/Town Name,Crash Date,Crash Time,Crash Severity,Number of Vehicles,Total Nonfatal Injuries,Total Fatal Injuries,Manner of Collision,Vehicle Action Prior to Crash,Vehicle Travel Directions,Most Harmful Events,Vehicle Configuration,Road Surface Condition,Ambient Light,Weather Condition,At Roadway Intersection,Distance from Nearest Roadway Intersection,Distance from Nearest Milemarker,Distance from Nearest Exit,Distance from Nearest Landmark,Non Motorist Type,X Coordinate,Y Coordinate
3292440,BOSTON,19-Nov-2012,5:08 PM,Property damage only (none injured),4,0,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic / V3:Slowing or stopped in traffic / V4:Slowing or stopped in traffic,V1:Southbound / V2:Southbound / V3:Southbound / V4:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic / V4: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V3:Passenger car / V4:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear,,Rte 93 S,,Exit 11 on Rte 93 S,,,237076.8671,891681.5326
3293199,BOSTON,19-Nov-2012,5:45 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear,,STORROW DRIVE / DAVID G MUGAR WAY,,,,,235214.6816,900915.4701
3293272,BOSTON,19-Nov-2012,8:00 PM,Property damage only (none injured),2,0,0,Angle,V1: Turning right / V2:Travelling straight ahead,V1:Westbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Dark - lighted roadway,Clear,,CHARLESGATE WEST / BEACON STREET,,,,,233543.9754,900022.1832
3325302,BOSTON,19-Nov-2012,9:53 PM,Non-fatal injury,2,1,0,Not reported,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Westbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Not reported,Not reported,Not Reported,COMMONWEALTH AVENUE / CLARENDON STREET,,,,,,234919.8438,900324.7501
3362468,BOSTON (DORCHESTER),20-Nov-2012,00:00 AM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Parked,V1:Not reported / V2:Not reported ,V1: Collision with animal - other / V2: Collision with animal - other ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear,,19 GREENWICH STREET,,,,,234308.5018,898431.3286
3388338,BOSTON,20-Nov-2012,3:10 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Southbound ,V1: Collision with median barrier ,V1: Passenger car,Dry,Dark - lighted roadway,Clear,RAMP - LEVERETT CIRCLE TO RT 93 SB Rte 3 S / JOHN F FITZGERALD EXPRESSWAY Rte 93 S,,,,,,236192.3118,901840.5409
3325304,BOSTON,20-Nov-2012,7:33 AM,Not Reported,2,0,0,Not reported,V1: Not reported / V2:Not reported,V1:Not reported / V2:Not reported ,V1: Not reported / V2: Not reported ,V1: Passenger car / V2:Passenger car,Not reported,Not reported,Not Reported,COLUMBUS AVENUE / CAMDEN STREET,,,,,,234341.1507,898838.1509
3293959,BOSTON,20-Nov-2012,8:07 AM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Travelling straight ahead,V1:Northbound ,V1: Collision with light pole or other post/support ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,TURTLE POND PARKWAY / SMITH FIELD ROAD,,,,,229822.0441,889369.1323
3293746,BOSTON (SOUTH BOSTON),20-Nov-2012,8:17 AM,Not Reported,2,0,0,"Sideswipe, same direction",V1: Entering traffic lane / V2:Travelling straight ahead,V1:Not reported / V2:Not reported ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Single-unit truck (2-axle, 6-tire)",Dry,Daylight,Clear,,38 BOSTON STREET,,,,,236441.5885,897613.8172
3296427,BOSTON,20-Nov-2012,8:26 AM,Non-fatal injury,2,1,0,Rear-end,V1: Slowing or stopped in traffic / V2:Changing lanes,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,Rte 93 N,,Exit 26 on Rte 93 N,,,236402.7433,901600.0342
3301754,BOSTON,20-Nov-2012,10:38 AM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Changing lanes / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Bus (seats for more than 15 people, including driver)",Dry,Daylight,Clear,,WASHINGTON STREET,,,,,,
3345601,BOSTON,20-Nov-2012,11:34 AM,Not Reported,2,0,0,Angle,V1: Turning left / V2:Slowing or stopped in traffic,V1:Not reported / V2:Not reported ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Daylight,Clear,MASSACHUSETTS AVENUE / PROCTOR STREET,,,,,,235646.6257,897542.3183
3345603,BOSTON,20-Nov-2012,11:34 AM,Non-fatal injury,1,3,0,Angle,V1: Overtaking/passing,V1:Southbound ,V1: Collision with motor vehicle in traffic ,V1: Passenger car,Dry,Daylight,Clear,MASSACHUSETTS AVENUE / PROCTOR STREET,,,,,,235646.6257,897542.3183
3345519,BOSTON,20-Nov-2012,11:43 AM,Non-fatal injury,2,1,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic,V1:Not reported / V2:Not reported ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,COMMONWEALTH AVENUE / AMORY STREET,,,,,,231820.7969,900103.4376
3292433,BOSTON,20-Nov-2012,12:39 PM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Westbound ,V1: Collision with guardrail ,V1: Passenger car,Dry,Daylight,Clear,,STORROW DRIVE Rte 28 S / RAMP - RT 3 TO RT 28 SB,,,0 feet W from LONGFELLOW BRIDGE,,235198.5461,901315.8997
3774348,BOSTON,20-Nov-2012,1:55 PM,Non-fatal injury,1,1,0,Not reported,V1: Not reported,V1:Not reported ,V1: Not reported ,"V1: Unknown heavy truck, cannot classify",Not reported,Daylight,Clear,BOWDOIN STREET / CAMBRIDGE STREET,,,,,,236010.2947,901278.4694
3296456,BOSTON,20-Nov-2012,2:40 PM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Changing lanes,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Truck/trailer,Dry,Dusk,Clear,,Rte 93 S,,Exit 18 on Rte 93 S,,,236013.2783,899092.9981
3380512,BOSTON,20-Nov-2012,3:15 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Not reported / V2: Not reported ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,,JOHN F FITZGERALD EXPRESSWAY Rte 93 S / RAMP - RT 90 TO RT 93 SB Rte 1A S,,,ALBANY ST.,,236172.0799,899567.1384
3381542,BOSTON,20-Nov-2012,3:54 PM,Non-fatal injury,2,1,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,"V1: Collision with cyclist (bicycle, tricycle, unicycle, pedal car) / V2: Collision with cyclist (bicycle, tricycle, unicycle, pedal car) ",V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,,RIVERWAY / SHORT STREET,,,RIVERWAY AT SHORT ST,"P3:Pedalcyclist (bicycle, tricycle, unicycle, pedal car)",232324.565,899055.5012
3296428,BOSTON,20-Nov-2012,7:50 PM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Overtaking/passing,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - roadway not lighted,Cloudy,,Rte 90 W,,,,,232572.2182,899870.4883
3381340,BOSTON,20-Nov-2012,7:50 PM,Property damage only (none injured),2,0,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Northbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Dark - lighted roadway,Clear,LOGAN AIRPORT TERMINAL B / AIRPORT ROAD - DEPARTURE LEVEL,,,,,,239549.3125,901701.6251
3344788,BOSTON,21-Nov-2012,00:00 AM,Non-fatal injury,2,2,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Making U-turn,V1:Westbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,,645 WASHINGTON STREET,,,,,236033.344,900280.6855
3327924,BOSTON,21-Nov-2012,1:19 AM,Fatal injury,3,0,1,"Sideswipe, same direction",V1: Overtaking/passing / V2:Travelling straight ahead / V3:Parked,V1:Not reported / V2:Not reported / V3:Not reported ,V1: Collision with parked motor vehicle / V2: Collision with motor vehicle in traffic / V3: Not reported ,V1: Motorcycle / V2:Passenger car / V3:Passenger car,Dry,Dark - lighted roadway,Clear,MASSACHUSETTS AVENUE / HAVILAND STREET,,,,,,233994.5461,899654.3588
3299703,BOSTON,21-Nov-2012,2:48 PM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Turning left,V1:Eastbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Not Reported,CAMBRIDGE STREET,,,,OVER SOLDIERS FIELD ROAD,,231485.0626,901232.8752
3301730,BOSTON (EAST BOSTON),21-Nov-2012,8:05 PM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Turning left / V2:Parked,V1:Westbound / V2:Not reported ,V1: Collision with parked motor vehicle / V2: Collision with parked motor vehicle ,"V1: Single-unit truck (2-axle, 6-tire) / V2:Passenger car",Dry,Dark - lighted roadway,Clear/Clear,MERIDIAN STREET / LONDON STREET,,,,,,237963.9849,902637.1305
3347237,BOSTON,21-Nov-2012,10:48 PM,Not Reported,3,0,0,Single vehicle crash,V1: Not reported / V2:Not reported / V3:Parked,V1:Not reported / V2:Not reported / V3:Not reported ,V1: Not reported / V2: Not reported / V3: Not reported ,V1: Passenger car / V2:Passenger car / V3:Unknown vehicle configuration,Dry,Dark - lighted roadway,Clear,,397 WEST FOURTH STREET,,,,,237176.4327,898520.9835
3295166,BOSTON,22-Nov-2012,1:46 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Entering traffic lane,V1:Southbound ,V1: Other ,V1: Passenger car,Dry,Dark - lighted roadway,Clear,CENTRE STREET / WEST ROXBURY CENTRE STREET ROTARY,,,,,,229086.7189,893052.9374
3372958,BOSTON,22-Nov-2012,6:05 AM,Property damage only (none injured),2,0,0,Angle,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - roadway not lighted,Clear,,Rte 93 N,,Exit 15 on Rte 93 N,,,236972.2496,896473.4282
3305700,BOSTON,22-Nov-2012,1:55 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,,Rte 93 S,,Exit 18 on Rte 93 S,,,236013.2783,899092.9981
3295167,BOSTON,22-Nov-2012,6:58 PM,Non-fatal injury,2,1,0,Angle,V1: Travelling straight ahead / V2:Turning left,V1:Not reported / V2:Not reported ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear,TRUMAN HIGHWAY / DANA AVENUE,,,,,,231159.8028,888909.0317
3299958,BOSTON,23-Nov-2012,6:55 AM,Non-fatal injury,2,1,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Southbound / V2:Not reported ,V1: Collision with motor vehicle in traffic / V2: Not reported ,"V1: Bus (seats for more than 15 people, including driver) / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dawn,Clear,WASHINGTON STREET / MARGINAL ROAD,,,,,,235890.6096,899741.3752
3328135,BOSTON,23-Nov-2012,8:30 PM,Non-fatal injury,2,3,0,Head-on,V1: Travelling straight ahead / V2:Turning left,V1:Not reported / V2:Not reported ,V1: Collision with motor vehicle in traffic / V2: Not reported ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Dark - lighted roadway,Clear,KNEELAND STREET / LINCOLN STREET,,,,,,236338.8677,900031.647
3296125,BOSTON,24-Nov-2012,1:05 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Westbound ,V1: Collision with guardrail ,V1: Passenger car,Dry,Dark - lighted roadway,Cloudy,,0 feet E from Intersection SOLDIERS FIELD ROAD / NORTH HARVARD STREET,,,,,230992.3482,902048.2872
3295750,BOSTON,24-Nov-2012,2:00 AM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Overtaking/passing / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Dark - lighted roadway,Clear,,WILLIAM T MORRISSEY BOULEVARD / FREEPORT STREET,,,545 FREEPORT ST - STOP & SHOP,,237275.5161,893668.1487
3354309,BOSTON,24-Nov-2012,7:14 AM,Not Reported,2,0,0,Unknown,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Not reported / V2:Not reported ,V1: Not reported / V2: Not reported ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Cloudy,TREMONT STREET / MARGINAL ROAD / Rte 354,,,,,,235649.2656,899855.5
3358078,BOSTON,24-Nov-2012,10:26 AM,Not Reported,4,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic / V3:Travelling straight ahead / V4:Travelling straight ahead,V1:Northbound / V2:Northbound / V3:Northbound / V4:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic / V4: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car / V3:Passenger car / V4:Passenger car,Dry,Daylight,Clear/Clear,,745 ATLANTIC AVENUE,,,SOUTH STATION,,236533.5022,900082.3857
3304156,BOSTON,24-Nov-2012,2:00 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,VETERANS OF FOREIGN WARS PARKWAY / LA GRANGE STREET,,,,,,227356.7344,893407.1877
3297432,BOSTON,24-Nov-2012,9:05 PM,Property damage only (none injured),1,0,0,Angle,V1: Leaving traffic lane,V1:Eastbound ,V1: Collision with median barrier ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear,,Rte 90 E,,,,,235750.5848,899752.0839
3345626,BOSTON,25-Nov-2012,9:45 AM,Non-fatal injury,1,2,0,Angle,V1: Turning left,V1:Southbound ,"V1: Collision with railway vehicle (e.g., train, engine) ","V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Not reported,Daylight,Clear,HUNTINGTON AVENUE / EVANS WAY,,,,,,233117.6094,898554.6877
3325507,BOSTON,25-Nov-2012,11:20 AM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Turning left,V1:Northbound ,V1: Collision with pedestrian ,V1: Passenger car,Dry,Daylight,Clear,CHAUNCY STREET / ESSEX STREET,,,,,P2:Pedestrian,236157.0585,900316.4239
3297433,BOSTON,25-Nov-2012,1:03 PM,Non-fatal injury,2,1,0,Rear-end,V1: Changing lanes / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Cloudy,,Rte 93 N,,Exit 26 on Rte 93 N,,,236402.7433,901600.0342
3295751,BOSTON,25-Nov-2012,2:45 PM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Travelling straight ahead,V1:Southbound ,V1: Collision with light pole or other post/support ,V1: Passenger car,Dry,Daylight,Cloudy,,WILLIAM T MORRISSEY BOULEVARD,,,IN THE PARKING LOT BP GAS,,,
3349503,BOSTON (BRIGHTON),25-Nov-2012,5:19 PM,Not Reported,1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Not reported ,V1: Collision with curb ,V1: Passenger car,Dry,Dawn,Clear,,301 WASHINGTON STREET,,,,,236363.4742,900835.5427
3381543,BOSTON,25-Nov-2012,6:48 PM,Non-fatal injury,2,1,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Westbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear,CHARLESGATE EAST / BEACON STREET,,,,CHARLESGATE EAST AT BEACON ST,,233644.865,900055.8984
3384387,BOSTON,26-Nov-2012,2:42 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Entering traffic lane,V1:Westbound ,V1: Collision with curb ,V1: Passenger car,Dry,Dark - lighted roadway,Clear,,MONSIGNOR CASEY HIGHWAY Rte 203 / JAMES SHEA CIRCLE,,,SHEA ROTARY,,232427.352,894561.8624
3297434,BOSTON,26-Nov-2012,7:50 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,Rte 93 N,,Exit 23 on Rte 93 N,,,236957.4837,900943.9828
3305590,BOSTON,26-Nov-2012,5:42 PM,Property damage only (none injured),3,0,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic / V3:Slowing or stopped in traffic,V1:Westbound / V2:Westbound / V3:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V3:Passenger car",Dry,Dark - lighted roadway,Clear,,STORROW DRIVE Rte 28 N / RAMP TO CHARLES CIRCLE,,,BY MGH,,235227.3736,901261.7504
